chroma_stft_mean,chroma_stft_var,melspectrograma_mean,melspectrograma_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,spectral_contrast_mean,spectral_contrast_var,spectral_flatness_mean,spectral_flatness_var,spectral_rolloff_mean,spectral_rolloff_var,tonnetz_mean,tonnetz_var,zero_crossing_rate_mean,zero_crossing_rate_var,tempo,genre
0.4840443,0.08512067,19.987608,20349.766,0.28870907,0.00595305,3085.556031,628034.5878,3055.731572,97268.85638,18.21420155,33.43450679,0.03944253,0.001489774,6683.578173,1408602.096,0.008386265,0.003995142,0.108737176,0.003415154,135.9991776,hiphop
0.4269706,0.09593956,20.006979,28320.238,0.27367225,0.010577342,1683.427232,648886.449,2427.648678,349489.7044,18.41449919,30.24141941,0.009816812,0.000455446,3618.544038,4806833.132,-0.015315097,0.008011969,0.042430243,0.000961099,99.38401442,hiphop
0.39349407,0.09352373,14.724558,11065.642,0.24395056,0.00758553,2500.467554,1244852.114,2578.186264,223496.2255,18.54280315,27.47679476,0.031987626,0.002973022,5294.528361,3670921.619,0.016656622,0.005159359,0.09950326,0.007510188,107.6660156,hiphop
0.46123517,0.08964072,3.1131303,515.6907,0.109974444,0.00161812,2595.994967,1372929.678,2881.828145,238322.003,17.71261235,33.52664028,0.032332495,0.001694386,5859.520975,4525915.322,0.007862513,0.003347766,0.082330336,0.004231746,103.359375,hiphop
0.5067461,0.08405872,2.9924555,404.25064,0.10891521,0.00139854,3079.233973,1316094.422,3220.911145,240605.4747,17.75271521,35.40391694,0.05181877,0.004390839,7003.611865,4563620.996,-0.003834584,0.001491634,0.107077095,0.004924378,107.6660156,hiphop
0.44707793,0.09174662,3.859472,599.1386,0.12414034,0.001856771,3258.307248,837471.3802,3321.339011,113648.5815,17.4934918,32.90085968,0.060354445,0.003978076,7619.448152,1728076.974,0.007098573,0.002102483,0.126236375,0.005989699,112.3471467,hiphop
0.39055607,0.0973411,5.2816606,1811.1736,0.13372414,0.004905775,1735.178089,525039.0021,2055.928277,144889.3878,19.83752731,25.36296561,0.014790838,0.000986257,3552.329022,1911712.637,-0.007634278,0.009815828,0.072460484,0.003006025,107.6660156,hiphop
0.491607,0.08681843,6.675881,2499.8413,0.16656049,0.001748444,2355.838783,355122.1187,2497.058511,112729.6327,17.95054604,26.245856,0.019679906,0.000469388,5177.219867,1258353.573,-0.011089933,0.005561612,0.070145586,0.001105281,99.38401442,hiphop
0.40067565,0.09688355,12.677631,12428.928,0.2247038,0.004116224,1811.51032,413114.0572,2279.639248,107842.7187,17.39095717,28.16925606,0.012661104,0.000374588,3890.790007,1755954.205,0.026035707,0.003950655,0.05144211,0.001484257,143.5546875,hiphop
0.50620407,0.08108714,4.627604,1875.0082,0.1303836,0.004410639,2677.746993,964933.8743,2414.562082,128493.1755,16.73737559,22.9995018,0.055578034,0.004948392,5211.751264,2001161.502,0.007034688,0.002159086,0.136136815,0.009366214,172.265625,hiphop
0.49971136,0.078168415,5.8669157,1948.8213,0.15123579,0.002695251,1949.435348,653571.1431,2286.594892,279444.5772,17.5550938,24.63851045,0.013832638,0.000474821,4219.933261,3017197.756,0.002022457,0.002838967,0.062984883,0.001948222,92.28515625,hiphop
0.4396077,0.10337021,8.429257,5762.8037,0.18021424,0.003932238,1717.339438,345819.8576,2052.476467,130205.1046,18.07788239,30.47229075,0.007842156,0.000210062,3685.69166,1404861.372,-0.030246602,0.012452283,0.053872943,0.002188922,184.5703125,hiphop
0.47355226,0.078844346,6.217433,2082.624,0.1555688,0.003208454,1811.681665,325494.8631,2201.181651,118229.4983,19.01099097,23.99900416,0.011341668,0.000463893,3806.439138,1524126.774,0.00239697,0.003204973,0.067304265,0.001479573,184.5703125,hiphop
0.4718651,0.09473976,13.144288,24346.518,0.19083652,0.02120191,2448.908553,1740192.09,2508.055231,330218.9667,17.96259781,29.44996969,0.047962267,0.006168933,4929.937758,5798959.284,-0.000906458,0.004242029,0.109516235,0.009790533,92.28515625,hiphop
0.44560668,0.09188757,11.426778,19345.7,0.18605243,0.017402006,2671.144344,1244599.899,2494.690023,257846.2764,18.28154404,25.22453403,0.052877706,0.005933038,5320.449808,3560118.39,-0.011674734,0.002432095,0.122197953,0.007330745,95.703125,hiphop
0.40821314,0.10244728,15.928277,29972.52,0.23593709,0.014158173,2429.756797,664046.47,2575.167653,135653.9107,18.4014409,32.59349827,0.027113682,0.001715003,5273.794534,1747924.627,0.008456368,0.003118763,0.079791878,0.003610843,86.1328125,hiphop
0.41758767,0.101035,14.26898,18141.45,0.20691244,0.018761773,2447.0172,1917074.681,2779.598214,280950.6943,17.54517148,28.45199092,0.03972788,0.00524467,5314.679309,6582867.863,-0.003321965,0.006455785,0.088551485,0.009083506,95.703125,hiphop
0.40981027,0.0942997,11.6682,14652.251,0.18972842,0.015077826,2245.067619,753618.6451,2484.093161,168087.8355,17.98461151,27.16186215,0.028572572,0.001659836,4816.043268,2734493.238,-0.005730913,0.007713752,0.079374592,0.003513512,92.28515625,hiphop
0.49833652,0.085458845,15.221081,26709.393,0.21794207,0.019337548,3053.843914,1146407.434,3025.017585,193371.3243,17.43335612,25.31586233,0.072312064,0.008984744,6668.173522,3482948.473,0.006451986,0.003881181,0.126870801,0.009732326,95.703125,hiphop
0.42210543,0.088637695,14.5205145,15519.876,0.22871886,0.011979842,2544.70117,721083.3199,2747.999139,153162.7253,16.97051195,22.49681247,0.038865034,0.002166843,5683.449985,2460802.819,0.00837923,0.004475766,0.095674047,0.003008921,95.703125,hiphop
0.48950434,0.089081265,17.961275,16253.131,0.27175093,0.00686303,3297.902925,997595.934,3138.949019,86377.97075,18.17371009,34.17340544,0.046457164,0.002809609,7079.552628,1451072.549,0.006569961,0.003062515,0.120882275,0.007070168,129.1992188,hiphop
0.4309189,0.08914119,19.150991,14335.507,0.27877173,0.005571338,2500.461822,1243129.086,3049.210283,321021.691,18.07584997,32.46856792,0.02572104,0.002099215,6026.957034,6245081.896,-0.012527235,0.008517079,0.06922378,0.003066996,95.703125,hiphop
0.40375775,0.0995746,15.871616,11695.151,0.24696118,0.008214072,3185.160632,1335974.678,3285.563834,115702.939,18.65788443,36.0990315,0.041478492,0.004406047,7471.421952,2270509.751,-0.004188368,0.006696892,0.107511374,0.009957963,95.703125,hiphop
0.43799865,0.09471425,18.154902,27826.639,0.2527779,0.013652372,1821.46332,745171.6914,2522.039526,309601.5983,18.19365142,30.1175357,0.013421315,0.000801526,4003.277262,4797188.056,-0.011217923,0.006494477,0.051527456,0.001869615,99.38401442,hiphop
0.4225295,0.09144834,24.180168,28323.885,0.30026007,0.013961623,2566.925469,1442018.247,2942.488199,242405.8521,17.46457918,28.88407359,0.031188592,0.002964699,5932.106022,4630720.384,0.005116567,0.005380513,0.085621042,0.009280298,92.28515625,hiphop
0.4739168,0.08400409,11.970691,15742.778,0.20822197,0.010352005,2774.785859,726544.488,2712.468922,117219.2462,17.55796011,30.73921729,0.043582126,0.001968233,5968.685821,1551861.843,0.014137417,0.006759221,0.110742414,0.004700278,99.38401442,hiphop
0.4511271,0.09673789,11.531353,17376.164,0.19159333,0.01500569,3140.918561,1782080.657,2849.948108,136852.6216,17.93249988,27.75260077,0.07667593,0.010835885,6336.757042,3352455.643,0.013087331,0.003151099,0.146814427,0.016871266,92.28515625,hiphop
0.4249017,0.09791433,19.419277,55827.44,0.23710126,0.027704349,2328.526337,1292732.646,2627.525312,370767.7446,17.5519425,22.39110625,0.04377559,0.006509041,4935.341876,5820272.713,0.007423699,0.005269991,0.096652498,0.008226795,95.703125,hiphop
0.46112064,0.087338924,13.536374,10382.288,0.23840559,0.007199403,2987.595012,946887.6508,2900.287043,219658.8162,17.09392013,20.93595847,0.06897781,0.006083411,6404.820616,3581875.079,0.024817374,0.005936787,0.137623562,0.006301636,117.4538352,hiphop
0.4249017,0.09791433,19.419277,55827.44,0.23710126,0.027704349,2328.526337,1292732.646,2627.525312,370767.7446,17.5519425,22.39110625,0.04377559,0.006509041,4935.341876,5820272.713,0.007423699,0.005269991,0.096652498,0.008226795,95.703125,hiphop
0.42740807,0.09149505,5.663921,1365.688,0.15472177,0.004722573,3212.057082,1412102.963,2833.539111,332112.4545,17.29349359,23.63884279,0.084923856,0.008647855,6310.635751,5398487.804,-0.005091046,0.00289508,0.172292664,0.009819504,103.359375,hiphop
0.40372667,0.09753284,4.2109222,456.39212,0.14131808,0.000649745,3377.550729,819406.7889,2996.999028,136493.8718,17.10887573,21.06842069,0.07904629,0.005851801,6893.697603,2250307.061,-0.006922697,0.003323717,0.154931301,0.007261826,95.703125,hiphop
0.5207126,0.08613395,2.5301173,979.2388,0.08635042,0.003389333,1470.293867,355309.8403,1954.844832,180371.1293,19.45909949,65.52512698,0.003381739,2.34E-05,3279.000564,2646701.538,0.004001838,0.002771974,0.051821633,0.00116178,103.359375,hiphop
0.503631,0.08313809,2.835833,758.6895,0.10224163,0.002129966,2290.939646,383310.6329,2181.566339,58935.77194,19.57916166,81.14208228,0.013079647,0.000217539,4820.264975,885143.6004,-0.004336285,0.002659944,0.11330995,0.004862582,107.6660156,hiphop
0.44784296,0.08535392,3.277828,938.4616,0.110620566,0.002706613,2367.639173,313527.4048,2302.883194,67976.19897,20.69546728,85.4633247,0.011665897,0.000149318,5016.461932,1058244.232,-0.014591128,0.006799698,0.110836823,0.003537617,103.359375,hiphop
0.51328456,0.08334908,1.4612821,297.84128,0.065865405,0.002007073,2044.214177,589248.0364,1933.599108,140134.448,19.18926502,71.74704142,0.008696485,0.00015827,4074.271883,1881159.249,-0.001942358,0.000477961,0.10510962,0.005004468,112.3471467,hiphop
0.4766009,0.0882963,2.8835118,692.5795,0.106190525,0.001946443,2607.85963,304659.708,2391.955271,54560.86798,20.52511435,97.3261437,0.014316044,0.000219736,5534.641062,647903.7531,-0.006597264,0.003418678,0.127216714,0.004687895,112.3471467,hiphop
0.47974592,0.09025431,1.8345687,413.64075,0.07905619,0.001801847,2083.438901,443318.5497,2198.23548,108959.3138,20.1264088,73.00727926,0.006670913,9.98E-05,4479.439168,1754818.99,-0.006710288,0.003113381,0.079843992,0.002937419,99.38401442,hiphop
0.5838064,0.07147071,3.329415,1077.2836,0.10802322,0.002740115,2473.246187,510679.8359,2499.705492,61635.80486,19.17237782,90.01087153,0.015356082,0.000428525,5509.702182,1123911.66,-0.00733533,0.002817804,0.087775069,0.005562228,135.9991776,hiphop
0.4602241,0.08556267,3.1685054,439.70706,0.118538655,0.001760417,2694.784127,275264.297,2389.139507,49546.41473,20.69233343,103.8092856,0.016202733,0.000168064,5599.723628,694547.1231,-0.009735499,0.00269418,0.149885728,0.003140259,117.4538352,hiphop
0.49841166,0.08707901,3.536912,879.07385,0.12068817,0.001954495,2669.947536,338143.2372,2396.503479,70809.6338,20.76921541,96.01879703,0.016493322,0.00034172,5526.4308,936023.799,0.00341649,0.003066806,0.117572309,0.003453093,129.1992188,hiphop
0.4825702,0.08623863,3.0078907,702.6225,0.10914599,0.001784858,2272.540503,222355.3214,2327.148207,52251.21769,20.25248479,88.06780654,0.011502753,0.000112053,4964.21935,952549.328,0.006639324,0.002571791,0.104439319,0.002299786,117.4538352,hiphop
0.5336,0.07368551,3.1149716,677.71344,0.1135739,0.001878905,2629.044979,260697.7208,2350.816186,51835.05857,19.98011896,98.38691323,0.013539104,0.000134044,5411.570396,642431.5852,-0.013924322,0.001460967,0.138551032,0.004135412,103.359375,hiphop
0.47790587,0.08197616,3.8303096,1024.1129,0.1225821,0.001587518,2330.13683,277138.7823,2664.101041,69977.76041,20.88359409,89.87709841,0.007281275,5.50E-05,5836.389019,1158541.751,0.006188498,0.003200586,0.072592279,0.001532912,112.3471467,hiphop
0.476643,0.07974071,1.4076461,478.13956,0.06721187,0.001955096,3185.548897,426097.6735,2603.879338,28927.13824,21.11142202,86.23581558,0.02048161,0.000335931,6278.469176,303842.7289,0.005236555,0.003173376,0.152131519,0.005553373,117.4538352,hiphop
0.45902723,0.08930114,3.1375713,829.8257,0.11072535,0.001331479,1929.804574,310619.3133,2249.529357,131717.9866,20.99981362,73.16899451,0.003651202,1.94E-05,4412.408122,1993593.775,-0.002924784,0.002837363,0.054181848,0.000964624,151.9990809,hiphop
0.5625077,0.06800579,2.5103505,404.74863,0.10344428,0.001792261,2735.685145,279927.9807,2295.501868,50865.60311,19.41754685,102.3897735,0.018017553,0.000193278,5419.747351,661701.4543,0.000801968,0.001365923,0.157556237,0.00289347,112.3471467,hiphop
0.42490745,0.087517954,2.9984357,239.59953,0.11077147,0.001377716,1752.51863,162268.663,1811.852899,69060.5531,19.684697,67.10109217,0.00436217,2.26E-05,3490.593845,726897.5571,0.012897701,0.00190189,0.083117326,0.000914906,107.6660156,hiphop
0.474015,0.08476444,3.502717,719.8697,0.1184538,0.001744777,2582.037496,346888.7781,2526.18337,39621.56803,20.93938955,98.41007777,0.012269695,0.00013339,5731.720665,618080.6917,0.02661662,0.003664658,0.116005127,0.004182316,112.3471467,hiphop
0.5334905,0.07592314,3.6084843,993.494,0.11897815,0.002156718,2538.644166,305714.9012,2341.339362,48958.88581,20.38285148,93.89897058,0.009689216,0.000122564,5353.532335,629389.3806,-0.002010405,0.003655671,0.100706025,0.003606609,107.6660156,hiphop
0.430894,0.09504695,8.814459,15091.123,0.15363686,0.01491122,1963.064382,675544.0656,1917.402331,130006.8687,20.65746239,76.26745551,0.008347426,0.000216731,3798.453701,2173630.739,0.015404795,0.002753526,0.101514918,0.004365468,107.6660156,hiphop
0.34445786,0.08498813,0.8141592,54.26081,0.046740487,0.001542854,1503.9323,554590.3473,1754.300359,283569.5817,17.93716872,17.00109632,0.011630689,0.00061786,2799.366367,2685705.459,0.033969279,0.009845165,0.078416534,0.002445852,123.046875,jazz
0.32803315,0.08655912,0.17029323,1.202008,0.022786215,0.000238935,1266.488432,301890.4945,1691.291704,217327.436,18.69681301,20.49718216,0.00355443,4.73E-05,2410.686222,1779535.015,-0.004025,0.008166419,0.059293884,0.001074227,135.9991776,jazz
0.26775163,0.08395011,1.6389781,76.14514,0.08082792,0.000992247,1064.719088,161070.753,1050.357873,62092.31984,25.91128918,30.34836239,0.000108641,3.45E-08,1895.862808,488545.2842,-0.041253701,0.049042455,0.057857363,0.000927121,107.6660156,jazz
0.31937426,0.08102088,1.1289945,46.665165,0.05944417,0.001298725,813.4170141,92865.65298,1059.436025,219972.5598,22.16545113,37.29902786,0.000374475,4.43E-07,1416.911412,437656.1327,-0.015662197,0.027718438,0.044649978,0.00020913,123.046875,jazz
0.17189649,0.082616225,3.2685883,615.3861,0.108704925,0.002176415,1039.405743,122451.2976,1422.039826,76981.824,26.09921557,36.99622013,0.00027178,2.90E-06,1837.799766,915366.0649,0.030292768,0.048368032,0.047750356,0.000522227,95.703125,jazz
0.248222,0.09640398,3.086217,510.35983,0.107499525,0.002232897,1268.211145,286388.7349,1545.96862,236437.278,24.37513707,59.03974517,0.00076449,2.12E-06,2486.552043,1862044.811,-0.014539469,0.01280291,0.057875112,0.000906714,107.6660156,jazz
0.27480835,0.09213876,2.4934905,225.49603,0.098547824,0.00135765,1219.512486,265242.6574,1458.875396,139153.61,24.17517911,44.81359204,0.000535625,1.34E-06,2416.473375,1252802.736,-0.025042105,0.020864172,0.048039624,0.000694941,135.9991776,jazz
0.19718057,0.09172005,2.4341323,393.7772,0.093775615,0.002238998,1169.772922,119971.5392,1355.273905,60304.35035,25.65845298,53.35855773,0.000187708,2.33E-07,1958.32242,696216.8183,-0.029625521,0.055791911,0.064826605,0.000707116,99.38401442,jazz
0.35731745,0.09267386,3.536127,619.9062,0.11852421,0.001409031,1304.644767,174221.073,1636.732176,117992.9257,23.20158249,49.56511473,0.000864449,6.12E-06,2724.341557,1065558.468,0.011387702,0.017539005,0.046267009,0.000663885,107.6660156,jazz
0.2669193,0.08975035,1.9022082,151.18854,0.085318066,0.000738536,749.4465654,45832.97662,1211.229316,87505.17633,23.52408122,32.058098,0.000155723,1.10E-07,1134.090358,230534.2383,-0.011413998,0.041296798,0.031686545,0.000136577,112.3471467,jazz
0.32968155,0.091430835,1.2671282,80.187675,0.06414246,0.001650632,829.6061465,171099.8363,1037.83464,64604.90622,23.61932726,32.08307228,0.000116109,5.37E-08,1554.345873,721762.4149,0.050762646,0.045577641,0.033060379,0.000456074,112.3471467,jazz
0.300457,0.08830557,1.3090056,86.768524,0.07116314,0.001023021,1825.791993,130056.4446,2108.133619,99303.18404,22.33741035,63.71411461,0.003393715,2.00E-05,4011.237719,1186942.346,0.031299523,0.011398726,0.076888625,0.000720745,99.38401442,jazz
0.36378703,0.08262457,0.36980447,6.1076655,0.037519317,0.000273711,1650.958287,119766.2562,2040.720869,104936.0517,21.285878,48.64529881,0.002797723,8.25E-06,3658.879242,1200271.51,0.017166697,0.011232649,0.063689548,0.000469409,112.3471467,jazz
0.31436896,0.08891055,0.78829557,31.117617,0.05546204,0.000310978,1790.243641,87970.69419,2313.009872,49008.9006,21.00109258,64.70474286,0.003274379,8.71E-06,4398.177555,941972.0959,0.01667715,0.005899234,0.061075941,0.000319408,151.9990809,jazz
0.19865003,0.084613875,0.5365218,42.7937,0.039290268,0.001021509,1171.83459,167159.2317,1278.026765,68095.47387,23.87677253,41.49061317,0.00028857,4.98E-07,2019.050049,623723.5369,0.060337695,0.050836681,0.064918371,0.001158129,129.1992188,jazz
0.33296824,0.09087317,0.9571095,32.194965,0.062371545,0.000622958,1782.220467,101427.5722,2061.769257,90496.51706,21.63424461,60.8795516,0.003305497,1.15E-05,3811.801622,948076.6397,0.018469,0.007400154,0.073556379,0.000641349,117.4538352,jazz
0.2495568,0.087571,1.0033762,56.619343,0.060548145,0.00127676,1465.858099,143300.7271,1738.814783,58820.21056,23.93216579,50.0556099,0.000841698,1.41E-06,2822.465016,739407.5274,0.007205213,0.035354876,0.069844989,0.001224729,117.4538352,jazz
0.34522498,0.09213056,0.76281726,59.21469,0.049843065,0.00093951,1934.360275,278698.2392,2187.273442,114977.449,20.43510954,63.09867166,0.006573675,7.36E-05,4327.366125,1652882.523,-0.002648634,0.008668068,0.084143737,0.001636894,103.359375,jazz
0.35339326,0.087752976,0.6642611,22.866907,0.052224174,0.000314579,1993.412987,64708.74134,2127.193077,36027.15984,22.08100832,54.7045269,0.004840366,1.29E-05,4248.252837,398827.7745,0.040805007,0.005783679,0.087708228,0.000671285,103.359375,jazz
0.24822335,0.08740001,0.6309572,14.280445,0.050191432,0.000272029,1352.885748,88634.49144,1715.048472,65502.88199,23.29410414,37.62992189,0.00084402,1.44E-06,2713.250208,653285.4643,0.012238325,0.018331551,0.055450699,0.000388873,123.046875,jazz
0.28927255,0.103850365,0.23142418,5.947993,0.027113363,0.00027987,1171.336695,116656.2584,1678.146629,81540.376,20.74164245,37.31329398,0.000892258,3.61E-06,2580.212317,856976.4164,0.019714512,0.030403601,0.032963327,0.000507919,107.6660156,jazz
0.4327793,0.08707003,0.5468835,10.503988,0.047954846,0.00041152,2915.202078,466077.7606,2420.424422,55391.68026,20.70138238,89.10590837,0.018823754,0.000217459,5865.11661,1067249.705,0.001248833,0.004732957,0.181372127,0.007393346,123.046875,jazz
0.20158362,0.087068535,0.7665511,75.67038,0.05047974,0.000736088,1451.862124,183985.4254,1920.270843,124234.9797,24.22002137,45.15267692,0.001260829,1.08E-05,3047.431199,1842018.813,0.00047212,0.03354112,0.051224215,0.000628697,129.1992188,jazz
0.2211334,0.092152625,1.9290731,169.52647,0.08778412,0.00088743,1988.752436,219025.1806,2100.288833,71941.85368,23.03782891,69.50010969,0.002702336,1.45E-05,4317.182402,1098959.046,-0.010570138,0.020565517,0.080137791,0.000932423,161.4990234,jazz
0.34905422,0.094741575,0.92782706,39.21707,0.05883789,0.000835637,2034.491721,314424.5827,2084.482331,136858.5916,21.38494465,62.86029705,0.006010041,7.41E-05,4342.462682,1568812.753,0.00853865,0.012396356,0.093222822,0.002601009,103.359375,jazz
0.2681593,0.09955648,1.4137337,140.15436,0.069333844,0.001450026,1697.917178,163570.3611,2065.918166,103078.0664,22.52023199,59.13500589,0.002358921,9.68E-06,3806.189333,1247583.927,0.000267418,0.01325975,0.063598538,0.000736683,103.359375,jazz
0.20181763,0.0953565,0.30767125,5.728936,0.03193886,0.000314675,1367.4352,422359.2062,1638.954923,235847.2313,25.33223597,43.19361127,0.002450655,9.35E-05,2631.480659,2573227.044,-0.037390555,0.047339487,0.058610366,0.002947804,123.046875,jazz
0.32517004,0.09521194,0.41729647,7.8881717,0.04059417,0.000250907,1769.428268,106231.6763,2113.360398,75922.3953,21.39805181,54.46577718,0.002673518,7.76E-06,3966.439331,674618.001,0.015278392,0.007421851,0.062680887,0.000675004,143.5546875,jazz
0.2765514,0.08756012,0.62974,19.34495,0.048747774,0.000608965,1854.133784,111478.5948,2096.256996,98829.66985,22.98434809,54.14975012,0.003282538,1.51E-05,4031.413648,1024785.465,0.015305283,0.010042243,0.074904912,0.000565721,99.38401442,jazz
0.30428433,0.09124722,0.320794,4.126832,0.03632046,0.000172803,2235.248012,164732.955,2259.068865,67277.5351,22.15877868,56.36122896,0.006686024,3.83E-05,4683.488333,927939.8718,-0.021698152,0.0066631,0.099373731,0.001021158,112.3471467,jazz
0.23510405,0.08958502,0.21976076,2.2611291,0.029581375,0.000175712,1687.930917,258573.8948,1762.987773,59397.87665,24.30751388,41.14431694,0.001370626,9.44E-06,3354.849732,902221.5537,-0.014228098,0.049121528,0.084649389,0.002837084,117.4538352,jazz
0.3111123,0.093661696,0.44790146,7.5322576,0.043577813,0.000168613,1752.724867,91549.21659,1990.315447,51495.5184,21.45746713,52.02588109,0.002692075,4.14E-06,3733.795803,496164.6206,-0.00289085,0.005644916,0.072376272,0.000901991,112.3471467,jazz
0.28082547,0.099417895,0.513883,16.065445,0.040505677,0.000569199,1522.089431,327091.2088,1909.705794,184821.2844,20.72219317,49.69774158,0.004013847,6.15E-05,3252.079897,2366846.15,0.008864192,0.010707556,0.061381069,0.001162462,129.1992188,jazz
0.2739362,0.0975352,1.5459546,176.98436,0.06974877,0.001863494,1169.439676,132819.6655,1498.635245,51756.38199,21.07625815,43.56973461,0.000581371,1.29E-06,2443.79373,813139.773,-0.013281326,0.024009904,0.042333191,0.00041781,95.703125,jazz
0.31165588,0.08982235,3.7191749,452.9443,0.12999395,0.001593966,1759.614414,266924.273,1779.727009,30118.79531,22.68565147,71.30072058,0.001091474,1.18E-06,3574.320201,579460.7146,0.008937235,0.012112068,0.079349291,0.002250989,99.38401442,jazz
0.26457494,0.08998065,2.2281082,195.52406,0.091462374,0.001233214,844.1729949,51346.99373,1104.462796,26299.32665,22.18048321,26.14117272,9.28E-05,9.63E-09,1608.811721,428491.6195,0.045405991,0.02911697,0.037725674,0.000132112,123.046875,jazz
0.32241195,0.086352065,1.4353925,77.678345,0.080526754,0.001167158,1481.581485,283196.8451,1411.857643,55655.43162,20.87021553,49.87891588,0.000841723,6.82E-07,2657.493701,785033.4216,-0.019130413,0.013228198,0.099502882,0.003196601,123.046875,jazz
0.2848902,0.09221866,3.057468,697.2261,0.10659271,0.002071613,1276.65131,123817.9848,1570.684436,103029.2698,22.42116125,40.76919907,0.001028384,4.89E-06,2468.54942,943813.4104,-0.015251538,0.021850177,0.051500643,0.000415104,95.703125,jazz
0.28566775,0.0883173,2.3811965,146.41953,0.0977495,0.00114259,1554.34878,78727.8136,1774.872828,61395.61482,23.13193741,47.55936308,0.001490083,5.61E-06,3216.366089,489120.8857,0.001787697,0.014272371,0.066394166,0.000564706,151.9990809,jazz
0.24765107,0.090189256,1.7764446,198.48943,0.0822344,0.001596997,1311.144563,144885.91,1446.212827,37165.27311,20.76575903,44.96906839,0.00044403,3.37E-07,2723.742024,712305.9498,-0.001969278,0.00809225,0.076485689,0.00114316,99.38401442,jazz
0.23669657,0.09540765,4.671124,920.24805,0.13801351,0.001299297,1317.026971,182011.5892,1475.60123,95085.90335,21.90099,45.00268316,0.000499061,1.48E-06,2778.890673,1188854.905,0.005736734,0.017994284,0.054847239,0.000601943,103.359375,jazz
0.30817124,0.0894917,1.3936102,57.057583,0.07820094,0.001664531,1617.409384,159934.9749,1568.436665,17717.84262,21.66421774,48.68123622,0.000876109,4.51E-07,3103.562414,441648.1502,0.020400885,0.009987896,0.100587826,0.002149514,95.703125,jazz
0.2852012,0.090727575,2.9722772,599.6325,0.09949224,0.003938077,1344.620126,186885.2716,1548.98966,40272.65766,22.0313193,46.6632623,0.00050102,2.34E-07,2773.095193,1120402.796,0.010230639,0.017299014,0.061185832,0.000859565,129.1992188,jazz
0.25413656,0.08901638,2.895722,294.12814,0.11169214,0.001438202,1761.213133,121113.3523,1793.199488,84467.59117,23.56516339,59.08236766,0.001876593,7.56E-06,3462.732245,687484.8548,0.025279344,0.013821983,0.085719605,0.000833821,151.9990809,jazz
0.27652484,0.08982851,1.8679237,151.52217,0.08646611,0.001343376,1004.75742,126071.9725,1246.833511,99903.79249,22.87259454,31.91751028,0.000313591,2.84E-07,1811.253807,560931.6392,0.015135462,0.029781615,0.049668361,0.000549805,103.359375,jazz
0.27866605,0.09323551,2.6045952,247.72864,0.10030164,0.001247033,937.3823873,57878.10853,1186.665025,22606.40744,22.19299146,28.10662574,0.00016466,2.68E-08,1763.091375,390462.8343,0.039925951,0.023002157,0.042621704,0.00021107,123.046875,jazz
0.25042978,0.090454265,3.5625718,1388.1556,0.11046955,0.003493007,1295.239347,82100.22426,1446.15369,32080.86124,21.00639476,44.62122031,0.000577662,5.53E-07,2695.605639,492286.5751,-0.004348354,0.018644918,0.058636045,0.000418181,107.6660156,jazz
0.3584823,0.091464534,0.7726181,16.893505,0.05389259,0.000556554,1981.982382,253178.2873,2145.05957,89856.31486,21.65405026,60.69508111,0.006643688,0.000100809,4262.0171,1275215.414,0.006022295,0.009717393,0.093535881,0.001944951,103.359375,jazz
0.28261486,0.08714485,0.844775,25.191063,0.058648378,0.000399161,1748.348688,132278.3262,1947.922,68567.10425,22.57104704,54.45572199,0.003270536,1.62E-05,3685.416874,778183.6184,0.02335866,0.021181369,0.079302464,0.000654361,129.1992188,jazz
0.20992807,0.09467785,9.65239,8533.229,0.1843305,0.008212192,2049.705425,524630.0247,2467.12988,139689.6247,20.56036725,27.64194507,0.006719397,0.000151904,4562.441089,3129336.976,-0.000481144,0.023862761,0.06476845,0.001938104,123.046875,jazz
0.41029474,0.08357508,8.331201,2092.3772,0.19040252,0.000788791,2486.009919,208223.0984,2760.011005,101232.3928,17.44707348,13.02332753,0.023399571,0.000294728,5797.288135,1376812.229,0.01813036,0.009350229,0.081262991,0.000819012,151.9990809,jazz
0.273951,0.09751862,1.5459834,176.98859,0.069750376,0.001863446,1193.659993,134018.4353,1559.708376,51267.63831,19.56663527,23.2689123,0.00147552,8.99E-06,2479.890573,819135.1643,-0.013279756,0.02400508,0.04243553,0.00041403,95.703125,jazz
0.36640868,0.0918518,9.021955,5310.1953,0.1882998,0.004562801,2289.48084,373045.4842,2592.510132,147948.4979,19.46236064,18.19872298,0.013919468,0.00026529,5243.550127,1955063.991,0.034075907,0.028965062,0.077255026,0.001972205,107.6660156,jazz
0.31167248,0.089816,3.7193897,452.9434,0.13001709,0.001595622,1804.797638,297879.624,1861.924865,38651.90553,20.35112484,23.13666368,0.003946324,2.08E-05,3646.755365,670721.3208,0.008937562,0.012111926,0.07952338,0.002281795,99.38401442,jazz
0.26457426,0.08997798,2.2280633,195.51451,0.091461584,0.001233167,871.7965368,50292.72161,1205.655588,27508.71615,20.45347283,23.67953138,0.000270386,7.05E-08,1632.701419,431804.9565,0.045401967,0.029112159,0.037778543,0.00013127,123.046875,jazz
