duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
179706,0.301,0.0692,3,-20.117,1,0.0314,0.912,0.000549,0.335,0.241,81.644,4,jazz
228733,0.501,0.105,0,-14.701,1,0.0368,0.969,0.00364,0.106,0.152,136.885,5,jazz
123840,0.516,0.62,9,-5.68,0,0.0805,0.614,0,0.0805,0.749,152.208,4,jazz
214240,0.64,0.613,0,-9.823,1,0.0324,0.814,0.0448,0.26,0.608,130.019,4,jazz
164546,0.366,0.391,3,-12.322,1,0.0425,0.854,0,0.352,0.461,119.182,3,jazz
185869,0.614,0.663,8,-7.105,1,0.0406,0.23,0.00328,0.297,0.403,140.015,4,jazz
299493,0.343,0.318,5,-14.901,1,0.0312,0.336,0.158,0.17,0.11,81.993,4,jazz
139586,0.44,0.0302,0,-18.564,0,0.0375,0.929,0.00836,0.109,0.213,107.716,3,jazz
562640,0.532,0.151,0,-17.266,1,0.0376,0.706,0.00136,0.116,0.211,136.759,4,jazz
80563,0.689,0.532,5,-10.492,0,0.0607,0.21,0.919,0.0615,0.691,171.925,4,jazz
169032,0.745,0.561,6,-11.107,0,0.0457,0.289,0.172,0.1,0.302,93.001,4,jazz
141133,0.438,0.00756,0,-26.44,0,0.0382,0.941,0.00643,0.109,0.277,133.32,4,jazz
367658,0.562,0.507,1,-9.754,1,0.121,0.682,0.000227,0.175,0.65,73.313,4,jazz
229804,0.767,0.938,5,-4.433,0,0.0505,0.592,0.0193,0.118,0.868,123.992,4,jazz
168451,0.693,0.287,0,-12.554,0,0.0453,0.669,2.03E-06,0.138,0.368,125.088,4,jazz
163093,0.367,0.122,9,-21.34,0,0.0319,0.984,4.40E-05,0.172,0.104,75.271,3,jazz
153750,0.661,0.221,7,-14.398,1,0.034,0.805,0.886,0.0929,0.158,127.994,3,jazz
241000,0.772,0.654,1,-11.573,1,0.0418,0.00428,0.146,0.0991,0.711,121.952,4,jazz
139625,0.757,0.408,2,-10.889,1,0.0373,0.325,0.539,0.104,0.309,115.96,4,jazz
1203490,0.509,0.0715,1,-22.005,1,0.0362,0.978,0.734,0.106,0.0386,119.85,4,jazz
253373,0.647,0.403,7,-7.033,1,0.0301,0.157,0.75,0.115,0.278,122.009,4,jazz
176653,0.494,0.0421,10,-26.853,1,0.0453,0.981,0.928,0.104,0.264,112.015,3,jazz
330426,0.557,0.759,11,-9.94,1,0.0498,0.178,0.0012,0.344,0.715,116.747,4,jazz
144933,0.326,0.3,5,-13.766,0,0.0295,0.929,0.939,0.127,0.468,85.218,4,jazz
252866,0.53,0.539,0,-7.728,1,0.0293,0.282,0.018,0.11,0.298,81.686,4,jazz
147000,0,0.405,0,-9.935,1,0,0.842,0.00114,0.198,0,0,0,jazz
193170,0.682,0.526,5,-8.656,0,0.0382,0.48,1.79E-05,0.166,0.775,82.003,4,jazz
134318,0.697,0.575,0,-9.67,0,0.0406,0.00291,0.612,0.106,0.685,88.014,4,jazz
141533,0.346,0.202,5,-19.605,0,0.0337,0.968,0.922,0.17,0.508,86.555,4,jazz
438493,0.749,0.497,10,-12.609,0,0.105,0.41,0.0499,0.0504,0.585,95.818,4,jazz
165026,0.23,0.163,6,-14.909,1,0.0351,0.97,0.00424,0.262,0.102,102.777,3,jazz
139466,0.29,0.164,4,-15.755,0,0.0302,0.909,3.52E-06,0.0961,0.231,107.841,3,jazz
203096,0.643,0.28,10,-13.774,1,0.0332,0.965,0.867,0.107,0.0865,108.046,4,jazz
140506,0.29,0.178,5,-13.97,1,0.0294,0.884,0,0.15,0.214,130.643,5,jazz
230322,0.603,0.555,11,-10.337,0,0.0357,0.0135,0.514,0.0852,0.195,124.048,4,jazz
267893,0.432,0.137,8,-16.853,1,0.0318,0.96,0.906,0.121,0.111,89.117,4,jazz
147773,0.532,0.0507,2,-27.646,0,0.0587,0.978,0.917,0.123,0.628,112.746,4,jazz
119733,0.477,0.306,8,-8.247,1,0.0404,0.822,0,0.0993,0.608,171.829,4,jazz
180160,0.74,0.535,5,-6.103,0,0.0526,0.919,0.556,0.319,0.83,153.63,4,jazz
212596,0.554,0.848,1,-4.857,1,0.0815,0.000867,0.0298,0.42,0.561,89.999,4,jazz
443773,0.743,0.429,10,-14.576,0,0.0902,0.447,0.362,0.0455,0.597,95.406,4,jazz
196933,0.342,0.154,10,-16.553,1,0.039,0.993,0.932,0.103,0.193,170.063,3,jazz
199564,0.373,0.48,3,-12.869,0,0.0326,0.307,0.855,0.731,0.345,79.988,4,jazz
147413,0.492,0.0671,10,-15.671,0,0.0399,0.958,0.000968,0.109,0.165,124.908,4,jazz
324133,0.454,0.26,8,-13.193,0,0.0401,0.539,0.00078,0.0675,0.598,174.322,5,jazz
274333,0.45,0.0288,7,-17.388,1,0.0467,0.994,0.895,0.118,0.358,130.838,4,jazz
191200,0.686,0.351,7,-10.44,0,0.122,0.91,2.22E-05,0.509,0.683,74.827,4,jazz
215866,0.548,0.364,5,-9.465,1,0.0547,0.86,0,0.385,0.506,116.556,4,jazz
172000,0.716,0.321,7,-10.609,1,0.0814,0.911,0.912,0.1,0.964,144.041,4,jazz
148000,0.65,0.252,0,-10.939,1,0.046,0.522,0.879,0.106,0.332,170.028,4,jazz
212426,0.769,0.293,5,-12.561,1,0.0298,0.665,0.00134,0.187,0.434,105.992,4,jazz
178400,0.194,0.288,5,-10.647,1,0.0359,0.892,1.84E-06,0.336,0.143,66.13,4,jazz
206826,0.584,0.0789,0,-12.905,1,0.051,0.884,0.00705,0.0876,0.319,70.886,4,jazz
298133,0.172,0.0696,11,-21.295,0,0.0339,0.916,0.00199,0.137,0.103,167.974,5,jazz
303506,0.453,0.292,7,-16.777,1,0.0342,0.041,0.814,0.0977,0.125,135.387,4,jazz
204786,0.528,0.968,1,-3.457,1,0.145,5.67E-05,0.0916,0.0668,0.305,91.934,4,metal
311813,0.541,0.968,0,-4.129,1,0.0396,0.000248,8.28E-06,0.423,0.505,125.04,4,metal
231933,0.725,0.803,2,-4.083,1,0.0337,0.013,3.66E-05,0.0891,0.403,117.391,4,metal
208186,0.384,0.921,11,-3.334,1,0.055,0.0948,0,0.168,0.471,89.922,4,metal
240759,0.477,0.791,11,-7.74,0,0.0456,0.0085,0,0.165,0.35,152.053,4,metal
227882,0.707,0.925,1,-3.067,1,0.0362,0.00215,3.66E-06,0.0617,0.584,110.013,4,metal
287986,0.553,0.763,1,-7.26,1,0.072,0.0106,2.78E-05,0.217,0.612,136.749,4,metal
242221,0.283,0.946,8,-4.947,1,0.0797,0.00151,0,0.254,0.567,169.931,4,metal
369293,0.614,0.914,7,-5.59,0,0.0324,0.000554,1.16E-05,0.0371,0.439,90,4,metal
308933,0.385,0.342,2,-7.749,1,0.0285,0.416,0,0.119,0.131,132.864,4,metal
251533,0.316,0.729,2,-5.931,0,0.0356,0.0203,8.99E-06,0.207,0.367,163.127,4,metal
283786,0.562,0.934,2,-4.264,1,0.111,0.000833,0.0159,0.298,0.302,137.005,4,metal
535800,0.44,0.568,7,-8.54,1,0.0293,0.00442,0.84,0.119,0.248,118.389,3,metal
115200,0.698,0.977,9,-1.56,1,0.0822,0.0333,0.00201,0.0627,0.619,149.954,4,metal
255733,0.353,0.898,2,-5.877,1,0.052,2.23E-05,0.105,0.39,0.525,103.293,4,metal
234173,0.494,0.938,11,-2.359,0,0.0384,0.000474,0,0.314,0.822,95.049,4,metal
538333,0.4,0.719,7,-5.109,0,0.0492,0.000451,0.00581,0.218,0.101,129.505,4,metal
245226,0.402,0.969,8,-2.825,1,0.181,9.14E-05,0.0325,0.225,0.262,173.847,4,metal
256240,0.563,0.86,8,-7.533,1,0.0621,0.00834,0.0106,0.39,0.517,97.867,4,metal
250792,0.418,0.907,0,-3.675,1,0.0584,0.000101,0.000433,0.346,0.473,99.17,4,metal
137297,0.639,0.684,2,-5.619,1,0.0353,0.00966,0,0.194,0.465,88.05,4,metal
235689,0.593,0.85,11,-6.341,1,0.0411,0.000315,1.52E-06,0.067,0.467,125.027,4,metal
353026,0.383,0.659,4,-5.558,1,0.0312,0.117,0,0.0778,0.327,140.795,4,metal
224320,0.589,0.442,4,-8.517,1,0.0291,0.334,0.000424,0.0987,0.0904,122.688,3,metal
286225,0.497,0.213,6,-13.199,0,0.0317,0.102,0.112,0.21,0.0412,135.03,4,metal
121678,0.564,0.628,2,-7.2,1,0.0578,0.0267,0,0.767,0.158,142.999,3,metal
351773,0.572,0.826,11,-4.789,0,0.0725,0.0072,0.00475,0.114,0.327,125.792,4,metal
189440,0.274,0.92,6,-4.096,1,0.0489,0.0303,0.000412,0.115,0.0397,154.016,4,metal
124226,0.504,0.6,1,-7.244,1,0.0796,0.000106,0.0425,0.126,0.447,140.86,4,metal
241533,0.367,0.634,5,-6.475,1,0.027,0.000824,0.0759,0.116,0.0964,89.981,4,metal
315177,0.336,0.978,7,-2.358,1,0.0846,0.000437,0.000525,0.138,0.496,129.842,4,metal
316706,0.555,0.973,9,-3.804,1,0.035,0.048,0,0.0853,0.805,118.642,4,metal
140218,0.662,0.525,1,-11.275,1,0.167,0.0216,0.0347,0.136,0.395,125.175,4,metal
304106,0.347,0.901,10,-3.224,0,0.0532,0.0156,0,0.127,0.528,184.942,3,metal
346386,0.348,0.797,2,-3.929,1,0.038,0.0698,0,0.0876,0.279,146.737,4,metal
282920,0.624,0.857,10,-6.25,0,0.0542,0.0208,0.206,0.11,0.324,131.926,4,metal
226760,0.541,0.502,2,-5.955,0,0.0301,0.00382,0.0131,0.104,0.406,159.978,3,metal
314400,0.551,0.618,4,-9.596,0,0.0294,0.00742,0.0274,0.49,0.406,142.028,4,metal
315173,0.499,0.966,7,-4.679,1,0.11,0.000329,6.10E-05,0.151,0.215,138.042,4,metal
297586,0.7,0.864,7,-3.629,1,0.0283,0.0212,0,0.0956,0.887,102.997,4,metal
214173,0.505,0.994,11,-2.189,0,0.114,0.000357,0,0.0718,0.36,152.078,4,metal
197373,0.465,0.813,7,-4.321,1,0.0841,0.00281,0,0.0464,0.614,148.029,4,metal
289560,0.573,0.929,11,-5.996,1,0.082,0.00218,0.0723,0.718,0.284,97.57,4,metal
306853,0.385,0.673,2,-8.182,1,0.0329,0.000183,0.149,0.0721,0.187,149.271,4,metal
980079,0.5,0.923,10,-5.892,1,0.0888,0.0374,0.00354,0.114,0.5,137.998,4,metal
238109,0.529,0.988,1,-1.914,1,0.0768,7.15E-06,0.0278,0.336,0.336,121,4,metal
249226,0.358,0.921,6,-2.467,0,0.0695,0.171,7.64E-06,0.358,0.476,139.256,4,metal
315906,0.41,0.993,7,-3.376,1,0.205,0.000728,0.00132,0.276,0.0536,101.279,4,metal
308666,0.252,0.802,7,-3.976,1,0.0391,0.13,0.0146,0.309,0.253,150.056,4,metal
713191,0.415,0.53,9,-9.338,0,0.0314,0.00209,0.75,0.11,0.0586,114.174,1,metal
299866,0.206,0.965,1,-5.116,1,0.079,9.91E-06,0.827,0.367,0.168,92.615,4,metal
158568,0.94,0.581,2,-12.619,1,0.4,0.0442,0,0.372,0.662,116.969,4,metal
413346,0.285,0.613,5,-6.412,1,0.0421,0.0185,0.1,0.114,0.0772,126.628,4,metal
87259,0.407,0.938,11,-3.263,1,0.0553,0.0339,0.00141,0.807,0.729,172.661,4,metal
216520,0.354,0.829,9,-3.834,1,0.047,0.00183,0,0.119,0.195,163.958,4,metal
394400,0.309,0.596,5,-5.599,1,0.0293,0.101,0,0.21,0.161,164.587,3,metal
426680,0.506,0.877,0,-5.73,1,0.032,5.16E-05,0.776,0.0712,0.302,114.589,5,metal
324480,0.277,0.925,11,-3.532,1,0.0586,3.82E-06,8.36E-06,0.0877,0.36,178.036,4,metal
138732,0.656,0.788,2,-7.871,1,0.109,0.0545,0,0.324,0.407,139.909,4,metal
80960,0.386,0.928,11,-3.774,1,0.0741,0.0165,0,0.333,0.922,176.004,4,metal
257920,0.6,0.796,2,-4.481,1,0.0275,0.000109,5.20E-05,0.484,0.75,105.991,4,metal
147840,0.382,0.996,7,-4.119,1,0.104,0.00208,0,0.417,0.327,93.345,4,metal
213308,0.448,0.93,9,-5.753,0,0.0623,2.66E-05,0.00133,0.37,0.456,174.996,4,metal
338000,0.557,0.718,8,-8.504,1,0.0415,0.0888,0.0511,0.661,0.49,172.039,4,metal
206200,0.599,0.957,11,-5.764,1,0.188,0.0129,7.06E-05,0.155,0.489,103.68,4,metal
163746,0.502,0.979,7,-2.748,1,0.134,0.00728,0.000911,0.359,0.376,139.992,3,metal
278026,0.429,0.966,8,-4.605,1,0.0733,0.000209,0.124,0.371,0.525,179.956,4,metal
230666,0.475,0.899,9,-4.321,0,0.0637,0.00375,1.91E-05,0.14,0.603,152.445,4,metal
222539,0.561,0.611,11,-10.674,0,0.0258,0.428,0.000392,0.0957,0.668,76.04,4,metal
153800,0.451,0.889,1,-2.693,1,0.261,0.00167,0.00215,0.258,0.586,131.073,4,metal
83040,0.412,0.952,11,-1.422,0,0.0492,0.00208,0,0.335,0.676,95.112,4,metal
176973,0.559,0.793,2,-3.536,0,0.028,0.0191,0,0.394,0.69,92.034,4,metal
288933,0.326,0.797,2,-2.359,1,0.0334,0.0522,0,0.081,0.271,135.937,4,metal
282906,0.666,0.936,7,-9.919,1,0.0476,0.00244,0.086,0.153,0.776,91.577,4,metal
222058,0.3,0.939,1,-0.706,0,0.0854,0.0152,0,0.349,0.182,135.254,4,metal
176200,0.376,0.787,5,-4.731,0,0.0394,0.00378,0,0.548,0.371,87.102,4,metal
342821,0.398,0.939,9,-2.865,0,0.0648,0.00591,0.000881,0.357,0.235,92.027,4,metal
254106,0.61,0.861,7,-8.568,1,0.105,0.00451,0,0.205,0.8,153.547,4,metal
283400,0.576,0.989,2,-1.909,1,0.112,0.00252,0.0032,0.0243,0.352,135.093,4,metal
244555,0.547,0.925,10,-6.688,0,0.101,0.00535,2.93E-06,0.192,0.528,102.518,4,metal
215600,0.462,0.996,11,-2.973,0,0.231,5.80E-05,0.00377,0.139,0.145,122.072,4,metal
260786,0.57,0.921,4,-3.892,0,0.0724,0.0127,0,0.818,0.381,87.938,4,metal
544800,0.23,0.766,10,-3.849,0,0.0398,0.000424,0.838,0.159,0.227,151.106,4,metal
194016,0.538,0.915,10,-5.886,0,0.0623,4.73E-05,0.00789,0.115,0.58,135.013,4,metal
277533,0.368,0.872,5,-4.323,0,0.0318,0.00475,0,0.0877,0.558,168.035,4,metal
211333,0.459,0.958,6,-2.333,1,0.0877,0.0283,0,0.108,0.586,142.707,4,metal
314760,0.434,0.822,1,-7.785,0,0.0671,4.74E-05,0.853,0.135,0.109,134.888,3,metal
215440,0.46,0.54,5,-5.132,1,0.0381,0.0324,0.0168,0.326,0.0506,137.855,4,metal
195880,0.437,0.835,2,-5.076,0,0.0405,0.00145,2.27E-05,0.245,0.296,95.111,4,metal
305840,0.371,0.843,10,-4.447,0,0.0492,0.0322,0,0.158,0.599,184.78,3,metal
353320,0.377,0.658,4,-5.589,1,0.0318,0.117,0,0.0677,0.307,143.713,4,metal
270920,0.468,0.769,4,-7.036,1,0.041,0.00014,0.00124,0.271,0.17,104.102,4,metal
164213,0.74,0.959,9,-3.692,1,0.193,0.0629,0,0.0444,0.878,150.007,4,metal
328386,0.473,0.767,5,-6.383,1,0.0548,0.00116,0.000798,0.109,0.375,180.024,4,metal
236360,0.293,0.997,4,-4.364,0,0.217,0.000463,3.95E-05,0.415,0.13,100.348,4,metal
449200,0.525,0.641,5,-8.695,1,0.0259,0.000285,0.02,0.111,0.159,138.839,4,metal
283826,0.447,0.876,2,-5.446,0,0.066,0.000359,0.00103,0.255,0.532,92.535,4,metal
323800,0.576,0.906,2,-7.677,1,0.0571,0.000332,0.0614,0.0908,0.211,127.935,4,metal
214760,0.443,0.781,1,-4.277,1,0.0377,1.33E-05,0.205,0.166,0.372,71.841,4,metal
319226,0.51,0.915,4,-3.036,1,0.0562,0.00884,1.75E-05,0.205,0.459,123.257,4,metal
149460,0.51,0.407,1,-9.671,1,0.0334,0.628,1.73E-06,0.12,0.22,120.085,4,pop
221306,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58E-05,0.118,0.453,68.534,4,pop
164666,0.678,0.825,3,-4.417,0,0.196,0.0527,0,0.0963,0.631,90.047,4,pop
220879,0.586,0.86,2,-4.023,1,0.0539,0.0412,0,0.372,0.203,138.03,4,pop
230185,0.758,0.57,6,-8.645,0,0.0462,0.00374,2.47E-06,0.184,0.567,126.966,4,pop
166666,0.789,0.744,1,-7.245,1,0.0414,0.281,0,0.0763,0.783,143.998,4,pop
159250,0.79,0.724,1,-6.972,1,0.0852,0.0696,2.33E-06,0.113,0.642,101.04,4,pop
332702,0.556,0.521,6,-10.806,1,0.0321,0.641,0.000543,0.102,0.353,127.947,4,pop
198370,0.449,0.465,0,-8.964,1,0.0791,0.524,1.02E-06,0.303,0.543,89.087,3,pop
230640,0.6,0.451,4,-10.246,0,0.0344,0.133,1.23E-05,0.122,0.223,78.023,4,pop
168450,0.795,0.67,1,-5.313,0,0.143,0.269,0,0.0733,0.643,100.004,4,pop
211294,0.507,0.828,10,-6.023,1,0.0449,0.00711,2.44E-05,0.261,0.489,178.032,4,pop
193355,0.376,0.643,9,-5.713,1,0.0411,0.558,0,0.217,0.646,136.224,5,pop
173195,0.594,0.625,11,-9.081,0,0.256,0.00521,0,0.481,0.517,96.706,4,pop
169939,0.634,0.644,11,-3.96,0,0.35,0.0324,0,0.644,0.538,163.628,4,pop
199310,0.727,0.56,9,-6.175,1,0.079,0.462,0,0.109,0.684,86.993,4,pop
69741,0.471,0.229,4,-11.711,0,0.035,0.88,0.0228,0.257,0.641,80.99,4,pop
239317,0.801,0.806,11,-5.206,1,0.0381,0.382,0.000669,0.114,0.802,106.999,4,pop
249741,0.359,0.972,7,-3.452,1,0.109,0.136,2.52E-06,0.14,0.595,62.914,4,pop
153190,0.601,0.741,2,-5.569,1,0.0478,0.185,2.91E-05,0.415,0.441,153.96,4,pop
261946,0.516,0.405,7,-12.327,1,0.0424,0.152,3.44E-06,0.154,0.267,160.047,3,pop
158324,0.495,0.333,4,-10.109,0,0.0288,0.737,0,0.112,0.37,99.757,4,pop
237875,0.799,0.784,4,-5.207,0,0.0519,0.11,2.84E-06,0.227,0.26,96.953,4,pop
191647,0.524,0.515,11,-7.478,0,0.0427,0.674,0,0.104,0.368,169.882,4,pop
218523,0.617,0.392,1,-9.295,1,0.193,0.381,0,0.1,0.313,84.499,4,pop
230453,0.679,0.587,7,-7.015,1,0.276,0.141,6.35E-06,0.137,0.486,186.003,4,pop
371790,0.296,0.582,9,-5.18,0,0.0413,0.449,0,0.319,0.365,168.4,3,pop
162346,0.678,0.815,4,-1.736,0,0.264,0.0336,0,0.318,0.474,95.969,4,pop
221988,0.645,0.324,1,-13.621,0,0.0545,0.754,0.000727,0.103,0.493,162.037,3,pop
231136,0.791,0.348,10,-9.457,1,0.0434,0.594,1.45E-06,0.097,0.49,131.972,4,pop
200991,0.718,0.382,7,-8.237,1,0.0466,0.585,0,0.128,0.499,87.029,4,pop
162772,0.836,0.51,1,-10.091,0,0.371,0.713,3.35E-05,0.101,0.56,151.499,3,pop
158294,0.716,0.77,3,-4.071,0,0.158,0.144,0,0.0211,0.924,170.045,4,pop
241599,0.32,0.453,1,-9.537,0,0.0329,0.889,2.60E-06,0.1,0.444,72.424,4,pop
174711,0.789,0.95,5,-3.604,0,0.0759,0.191,1.41E-05,0.0969,0.746,126.013,4,pop
186122,0.829,0.654,5,-6.26,0,0.0685,0.0942,5.01E-06,0.2,0.335,98.012,4,pop
196043,0.444,0.479,5,-5.586,1,0.0436,0.454,0,0.095,0.315,89.892,4,pop
256768,0.359,0.611,6,-7.676,0,0.0389,0.206,0.0254,0.0898,0.427,93.05,4,pop
158678,0.764,0.708,5,-5.692,0,0.21,0.146,0,0.33,0.566,106.175,4,pop
139756,0.811,0.757,1,-5.882,0,0.257,0.142,0,0.183,0.958,81.972,4,pop
251428,0.524,0.765,3,-2.625,0,0.184,0.319,0,0.332,0.475,157.487,3,pop
230000,0.553,0.498,0,-7.021,1,0.0518,0.34,0,0.202,0.238,180.011,4,pop
196133,0.547,0.785,5,-5.865,0,0.0675,0.204,0,0.0835,0.764,81.781,4,pop
233720,0.609,0.378,4,-9.828,1,0.438,0.835,0,0.28,0.515,100.418,4,pop
281380,0.412,0.236,4,-15.159,0,0.0379,0.83,0.00653,0.147,0.119,140.214,4,pop
218808,0.652,0.37,4,-9.922,1,0.0604,0.661,0,0.109,0.662,99.894,4,pop
183000,0.696,0.704,1,-7.876,1,0.0423,0.167,0,0.155,0.426,124.972,4,pop
199534,0.765,0.948,6,-2.816,0,0.199,0.298,0,0.0784,0.647,172.038,4,pop
219923,0.541,0.744,7,-6.191,0,0.295,0.507,0,0.26,0.877,194.976,3,pop
243870,0.43,0.744,11,-5.105,0,0.132,0.498,0,0.381,0.736,87.726,4,pop
228373,0.461,0.593,1,-4.954,1,0.0356,0.17,0,0.307,0.175,134.17,3,pop
222396,0.294,0.577,6,-5.952,1,0.0298,0.623,0,0.16,0.429,83.171,4,pop
195338,0.625,0.835,11,-3.32,0,0.325,0.211,0.000191,0.0897,0.547,183.826,4,pop
208500,0.613,0.47,9,-8.441,0,0.0344,0.823,1.87E-06,0.138,0.459,102.944,4,pop
200755,0.555,0.257,10,-12.637,1,0.0299,0.892,1.42E-06,0.124,0.431,89.013,4,pop
187006,0.801,0.856,0,-4.233,1,0.065,0.0984,6.62E-05,0.228,0.919,106.026,4,pop
199986,0.726,0.787,4,-2.494,1,0.0737,0.009,0,0.0596,0.888,124.99,4,pop
286253,0.206,0.636,4,-6.591,0,0.0418,0.211,0.000118,0.217,0.394,77.797,4,pop
200773,0.648,0.681,2,-8.389,0,0.0379,0.263,0.00761,0.0971,0.766,157.944,4,pop
234037,0.508,0.507,0,-5.33,0,0.0384,0.0636,1.15E-05,0.359,0.218,159.68,4,pop
249126,0.473,0.401,4,-7.018,0,0.0241,0.629,1.17E-05,0.154,0.345,90.076,4,pop
231013,0.279,0.742,4,-6.46,0,0.0898,0.000185,0,0.593,0.328,189.868,4,pop
223040,0.607,0.405,9,-8.607,1,0.0265,0.539,6.70E-06,0.231,0.233,129.543,4,pop
245629,0.876,0.834,7,-4.653,1,0.137,0.164,0.00021,0.108,0.788,103.012,4,pop
163500,0.834,0.805,11,-1.684,0,0.155,0.257,0,0.0885,0.433,119.947,4,pop
157648,0.48,0.369,7,-8.766,1,0.0405,0.835,0,0.1,0.548,159.687,4,pop
212832,0.488,0.403,5,-7.005,1,0.0272,0.598,4.28E-06,0.434,0.497,131.489,3,pop
169265,0.667,0.373,4,-9.389,1,0.05,0.785,0,0.0906,0.0823,124.148,4,pop
188000,0.71,0.518,11,-8.755,0,0.0656,0.236,2.39E-05,0.31,0.386,96.059,4,pop
230480,0.431,0.224,6,-8.683,1,0.0379,0.948,0,0.112,0.401,87.122,5,pop
214240,0.728,0.859,5,-5.237,0,0.137,0.0401,0,0.111,0.535,65.043,4,pop
99583,0.346,0.495,8,-8.276,1,0.0718,0.273,0,0.165,0.33,203.983,4,pop
261922,0.532,0.623,5,-9.208,1,0.0331,0.538,7.28E-05,0.0925,0.403,89.937,4,pop
361946,0.651,0.567,5,-5.941,0,0.0317,0.0934,0.00991,0.124,0.138,108.953,4,pop
293176,0.363,0.662,1,-5.88,0,0.0377,0.573,0,0.35,0.301,178.213,4,pop
190000,0.715,0.863,2,-2.539,0,0.063,0.62,6.32E-05,0.0972,0.828,99.981,4,pop
178146,0.563,0.664,9,-5.044,1,0.154,0.335,0,0.0849,0.688,166.928,4,pop
284233,0.649,0.86,6,-4.07,0,0.0359,0.38,0.000547,0.147,0.585,96.025,4,pop
258857,0.581,0.557,5,-7.557,0,0.0466,0.671,0,0.107,0.333,140.047,4,pop
231826,0.76,0.703,5,-5.412,1,0.054,0.103,0,0.0913,0.57,95.997,4,pop
185200,0.5,0.292,0,-8.554,1,0.0323,0.746,0,0.188,0.37,145.879,4,pop
244826,0.694,0.816,3,-3.949,0,0.191,0.0217,2.92E-06,0.167,0.798,128.009,4,pop
151218,0.782,0.69,7,-7.811,1,0.0708,0.00909,0.000661,0.359,0.429,99.944,4,pop
208064,0.652,0.653,2,-10.263,1,0.213,0.0358,0,0.081,0.776,185.931,3,pop
269184,0.65,0.482,4,-8.667,1,0.0281,0.293,0,0.0811,0.517,106.994,4,pop
218808,0.416,0.343,4,-10.995,1,0.0664,0.514,0,0.106,0.578,149.791,3,pop
175874,0.404,0.43,5,-8.313,1,0.0336,0.779,0.000172,0.0941,0.51,106.322,5,pop
212560,0.591,0.606,8,-6.977,1,0.066,0.574,0,0.06,0.767,82.185,4,pop
239560,0.612,0.58,0,-8.572,0,0.0419,0.525,0.000414,0.26,0.534,130.045,4,pop
221306,0.359,0.543,7,-7.582,1,0.0915,0.492,1.57E-05,0.118,0.453,68.505,4,pop
249353,0.599,0.478,9,-7.377,1,0.0256,0.439,0,0.097,0.255,77.985,4,pop
247286,0.51,0.502,7,-7.016,0,0.0325,0.71,0,0.0708,0.321,133.885,4,pop
300196,0.574,0.578,9,-3.188,0,0.0343,0.296,0,0.114,0.274,85.186,4,pop
283195,0.628,0.834,4,-4.56,1,0.116,0.575,0,0.158,0.747,78.207,4,pop
172750,0.573,0.6,0,-7.751,1,0.3,0.586,7.65E-06,0.15,0.706,149.982,4,pop
200827,0.601,0.733,6,-5.987,0,0.0362,0.333,1.73E-06,0.406,0.375,94.017,4,pop
350324,0.612,0.495,7,-6.699,1,0.0383,0.726,0,0.125,0.433,154.03,3,pop
214912,0.572,0.81,1,-5.791,0,0.0557,0.0147,6.94E-06,0.13,0.106,126.045,4,pop
208573,0.45,0.181,10,-11.417,1,0.0406,0.896,1.09E-06,0.11,0.196,115.443,4,pop
191868,0.724,0.618,2,-9.007,1,0.0534,0.0533,0.704,0.0886,0.0683,100.021,4,pop
165033,0.613,0.754,5,-6.051,0,0.0348,0.00612,0,0.129,0.703,110.017,4,rock
218106,0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,4,rock
192800,0.588,0.925,0,-5.584,1,0.16,0.0897,4.89E-06,0.0881,0.759,99.83,4,rock
312337,0.535,0.665,9,-7.67,0,0.0629,0.101,0,0.367,0.322,75.033,4,rock
122066,0.692,0.497,2,-7.316,1,0.119,0.676,0,0.259,0.475,81.308,4,rock
178013,0.64,0.957,8,-2.336,1,0.0741,0.0432,0,0.0789,0.691,134.99,4,rock
218866,0.611,0.786,9,-11.856,0,0.0841,0.227,0.836,0.168,0.917,180.773,4,rock
209413,0.559,0.868,5,-5.276,1,0.17,0.0475,0.000176,0.776,0.609,156.295,4,rock
192280,0.631,0.924,0,-5.589,1,0.146,0.0841,3.59E-06,0.084,0.755,100.045,4,rock
165264,0.772,0.75,5,-3.67,0,0.0455,0.0201,0,0.074,0.587,114.061,4,rock
354320,0.414,0.404,0,-9.928,0,0.0499,0.271,0,0.3,0.224,71.105,4,rock
206360,0.589,0.92,2,-5.716,1,0.0603,0.0857,0,0.355,0.893,146.439,3,rock
301320,0.721,0.791,8,-4.98,1,0.0317,0.000769,0.0016,0.344,0.401,120.009,4,rock
204346,0.766,0.775,10,-4.267,0,0.141,0.0504,0,0.128,0.695,124.751,4,rock
258773,0.378,0.896,2,-4.066,1,0.0407,0.000452,0,0.194,0.469,174.302,4,rock
217706,0.49,0.956,1,-4.556,0,0.0407,0.00466,6.15E-06,0.242,0.577,160.028,4,rock
250626,0.378,0.638,10,-5.576,1,0.075,0.02,7.66E-05,0.0849,0.735,184.086,4,rock
223080,0.807,0.414,4,-8.903,1,0.0352,0.105,2.57E-05,0.0813,0.502,108.944,4,rock
